,tweet_id,tweet_text,tweet_user_name,tweet_user_description,tweet_user_screen_name,tweet_user_verified,tweet_user_followers_count,tweet_user_verified,tweet_user_withheld_in_countries,tweet_user_protected,tweet_url,tweet_retweet_count,tweet_favorite_count,tweet_possibly_sensitive,annotation_rohit,annotation_mohit,annotation_soyoung,human_annotation
238,1370127151765221377id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/nWnai5qn27",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127151765221377,0,0,FALSE,1,1,1,1
153,1354830802610135040id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/5IlnHxpwzT",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830802610135040,0,0,FALSE,1,1,1,1
34,1375206360325890085id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Mij6BuLQYu",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206360325890085,0,0,FALSE,1,1,1,1
12,1354861395699875841id,@williamfleitch Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We… https://t.co/YWA2M8DpdF,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861395699875841,0,0,FALSE,1,1,1,1
33,1371268469145079809id,"@InNeverland_ While I'm not suggesting Bill Burr is a racist, a white man having a non-white wife can sometimes be… https://t.co/SnLLioDXUh",Clayburn Griffin,"I'm good at computers, and they're good at me.",Clayburn,TRUE,6899,TRUE,[],FALSE,https://twitter.com/i/web/status/1371268469145079809,497,1530,,0,1,0,0
164,1354830792866684930id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/DHbHvKxqdB",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830792866684930,0,1,FALSE,1,1,1,1
80,1370127148195844097id,"@fouadmatin Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check… https://t.co/UzKgLvHuCW",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127148195844097,0,0,FALSE,1,1,1,1
44,1375074519803645954id,"Universal Background Checks on law-abiding gun owners is a non-starter.

We should start discussing universal backg… https://t.co/XH9O1YWFYH",Lauren Boebert,Lauren Boebert for Congress Account: Congressman for CO-03. Owner of Shooters Grill. I’m the mom who told Beto HELL NO you’re not taking our guns!,laurenboebert,TRUE,602805,TRUE,[],FALSE,https://twitter.com/i/web/status/1375074519803645954,3444,11770,,1,1,0,1
20,1362498574316142595id,America's school boards and teachers unions are out of control. They could care less about your kids. https://t.co/jX8iJwF3uY,Daily Caller,The journalists who love America.,DailyCaller,TRUE,771423,TRUE,[],FALSE,https://twitter.com/VenturaReport/status/1362497658489774080,240,507,FALSE,0,1,1,1
60,1354861112034877443id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/ii2PckU1dN",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861112034877443,0,0,FALSE,1,1,1,1
1,1370127151366729729id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Appd0HU6Bm",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127151366729729,0,0,FALSE,1,1,1,1
162,1357421076934893570id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/emts6riyi1",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421076934893570,0,0,FALSE,1,1,1,1
139,1362115984975294464id,"@stevedz Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check out… https://t.co/jlVYpwW1JB",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115984975294464,0,0,FALSE,1,1,1,1
137,1357418653885620224id,"Fauci Says We Can Fight Virus By Wearing Up To Three Leeches
https://t.co/5w7iCa87cP",The Babylon Bee,Fake news you can trust.,TheBabylonBee,FALSE,968879,FALSE,[],FALSE,https://babylonbee.com/news/cdc-now-recommends-bloodletting-to-help-curb-virus,861,4429,FALSE,1,1,1,1
121,1368308273816932363id,"Biden stimulus showers money on Americans, sharply cutting poverty in defining move of presidency https://t.co/MrzjVkZBEd",The Washington Post,Democracy Dies in Darkness.,washingtonpost,TRUE,17938647,TRUE,[],FALSE,https://wapo.st/3qnbGgC,2338,12508,FALSE,1,1,0,1
191,1347703076438814721id,"The Silicon Valley Cartel’s ban of @realDonaldTrump is an attack on the free speech of all Americans.

Next, it could be you.",Rep. Marjorie Taylor Greene,"Wife, Mother, and Congresswoman representing Georgia’s 14th District",RepMTG,TRUE,243762,TRUE,[],FALSE,,945,3587,,1,1,0,1
63,1354861111913324544id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/0Onbnhfeyu",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861111913324544,0,0,FALSE,1,1,1,1
93,1354861397729890306id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/jICTTKPZQC",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397729890306,0,0,FALSE,1,1,1,1
242,1362115423114719234id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Yd9Uv9lMe7",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115423114719234,0,0,FALSE,1,1,1,1
229,1375205784242450433id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/uU7ItdBoXw",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375205784242450433,0,0,FALSE,1,1,1,1
94,1357421785008902146id,"@K5E1V4 Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check out… https://t.co/pF5J0QLWPK",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421785008902146,0,0,FALSE,1,1,1,1
221,1364639405605027840id,"The number of kids who identify as LGBT, especially trans and bisexual, has absolutely skyrocketed. If you think th… https://t.co/e2ifIYmpYN",Matt Walsh,"theocratic fascist, tyrant, beekeeper",MattWalshBlog,TRUE,550883,TRUE,[],FALSE,https://twitter.com/i/web/status/1364639405605027840,3374,21913,FALSE,0,0,0,0
171,1362116845751312388id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Qhohs0zdvg",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116845751312388,0,0,FALSE,1,1,1,1
163,1354861396891033602id,@ginevra Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wrote… https://t.co/ahHEAef4Rj,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861396891033602,0,0,FALSE,1,1,1,1
206,1354830781596614657id,@scorpii_io Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wro… https://t.co/ybai3AVPSP,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830781596614657,0,0,FALSE,1,1,1,1
252,1370126847497830402id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/80T4pjS8Bh",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126847497830402,0,0,FALSE,1,1,1,1
62,1354970901628870659id,The Republican Party has abandoned the dog whistle. They  now shout loud and proud: WE ARE THE PARTY OF WHITE SUPRE… https://t.co/cvE9mw3665,Rob Reiner,"Filmmaker, actor, producer, husband, and father.",robreiner,TRUE,1488412,TRUE,[],FALSE,https://twitter.com/i/web/status/1354970901628870659,9364,44898,,0,1,1,1
262,1375432268529958912id,gotta hand it to james lindsay. trump had to LARP as an evangelical to get white christians to pay attention to him… https://t.co/7cbu9fQDYV,huck around and find out,No relation. Senior editor @RELEVANT. Co-host of @CapeTownPod. (he/him),TylerHuckabee,FALSE,19620,FALSE,[],FALSE,https://twitter.com/i/web/status/1375432268529958912,8,113,FALSE,1,1,1,1
48,1362116397673799681id,"@ngerakines Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check… https://t.co/vg2iJXlwSC",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116397673799681,0,0,FALSE,1,1,1,1
37,1380932436750651393id,They saying Prince Phillip took the vaccine two weeks before he died unexpectedly. Yea I’m good on that y’all have fun,Vic,STREAM MY Debut EP Rerouted right now. The link right there. DM for promo,VictorPopeJr,TRUE,158155,TRUE,[],FALSE,,579,3328,,0,0,0,0
159,1370127152113278977id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/6G6o3WYrJB",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127152113278977,0,0,FALSE,1,1,1,1
259,1370126045127471111id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/ZwRjzqvLAK",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126045127471111,0,0,FALSE,1,1,1,1
74,1354910265331113986id,"How many masks are you wearing today? 

2?
3? 
4?
10?",Rep. Jim Jordan,Proudly serving Ohio's beautiful Fourth District. Ranking Member on @JudiciaryGOP. Fighting to #DoWhatWeSaid,Jim_Jordan,TRUE,2028146,TRUE,[],FALSE,,6130,48982,,1,1,1,1
73,1355675967491084290id,"AOC (152,661 votes) and Maxine Waters (152,272 votes) are part of lynch mob trying to destroy Congresswoman Marjori… https://t.co/E0PnLxNDsQ",Newt Gingrich,"Husband, father, grandfather, citizen, small businessman, author, former Speaker of the House.",newtgingrich,TRUE,2237684,TRUE,[],FALSE,https://twitter.com/i/web/status/1355675967491084290,6762,26711,,1,1,1,1
167,1357421548638937091id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/clyk98SXqs",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548638937091,0,0,FALSE,1,1,1,1
234,1362115989345759234id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/42mlFw9NEP",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115989345759234,0,0,FALSE,1,1,1,1
140,1355698375493099521id,"The Lincoln Project are the REAL traitors!

You aren’t Republicans.

You are nothing but a bunch of America last lo… https://t.co/zzlbeavcJV",Marjorie Taylor Greene 🇺🇸,"Congresswoman for Georgia's 14th CD, Christian, Wife, Mom, Small Business Owner, Proud American 100% Pro-Life Pro-Gun Pro-Trump https://t.co/S8mJPFXYX0",mtgreenee,TRUE,415655,TRUE,[],FALSE,https://twitter.com/i/web/status/1355698375493099521,3064,12222,FALSE,0,1,0,1
189,1365492947245015046id,The meme becomes real life. https://t.co/nfSiUuynek,Luke Rudkowski,🇵🇱🇺🇸 “Mr. Rudkowski is no shrinking violet. Armed with a video camera and a YouTube account- NYTIMES,Lukewearechange,TRUE,152695,TRUE,[],FALSE,,13392,76168,FALSE,1,0,0,0
230,1375206551816794113id,You can also help by rating notes — it will elevate the most helpful. Just go to the Birdwatch site to view notes a… https://t.co/h7tN9Iqwfa,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206551816794113,0,0,FALSE,1,1,1,1
253,1362594887808466944id,Not only did Senator Ted Cruz &amp; his family abandon the people of #Texas for a vacation in #Cancun during the winter… https://t.co/oxSFBtpkp5,AprilDRyan,White House Correspondent @theGrio | Political Analyst for @CNN | Author | Booking Contact: pam@smgspeakers.com,AprilDRyan,TRUE,736525,TRUE,[],FALSE,https://twitter.com/i/web/status/1362594887808466944,508,1687,FALSE,1,1,1,1
199,1362522038435418113id,Bill Gates is best known for causing viruses (in Microsoft Windows).  Why does the media portray him as being an expert on biological ones?,Mark Dice,"Media Analyst. Bestselling author of ""Hollywood Propaganda: How TV, Movies, and Music Shape Our Culture.""  1.5 Million+ YouTube subscribers (link below)!",MarkDice,TRUE,590884,TRUE,[],FALSE,,575,3055,,1,1,0,1
209,1356226387842117632id,The greatest vaccine in the world is being in good health.,Dan Go,#1 Body Transformation Coach to Entrepreneurs | 41 yrs | Fitness & Fatherhood Changed My Life | Want to Get in Shape? Book Your Free Health Accelerator Call 👇,FitFounder,FALSE,99697,FALSE,[],FALSE,,341,2088,,0,0,1,0
168,1375206014484504579id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/yrlWX08E25",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206014484504579,0,0,FALSE,1,1,1,1
4,1357421076372836354id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/OR6SdEaXrX",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421076372836354,0,0,FALSE,1,1,1,1
180,1354925819617927174id,HOLY SHIT JOE BIDEN IS BOXING A KANGAROO ON CNN RIGHT NOW!!!,Adam Cayton-Holland,Comic. Writer. Paragon.,CaytonHolland,TRUE,14711,TRUE,[],FALSE,,1,29,,1,1,1,1
266,1370087617392488455id,,,,,,,,,,,,,,0,0,0,0
243,1362041165466513411id,BREAKING: joe biden has passed away due to complications of being a musty old bitch,actually it’s good,how’s my posting? call 1-800-GET-BENT,yungchomsky,FALSE,49044,FALSE,[],FALSE,,73,2120,,1,1,1,1
18,1354830792191479819id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/uCjrhvDoLl",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830792191479819,0,0,FALSE,1,1,1,1
29,1374045726792056836id,"D.C. is 46% Black and has 0 senators
Wyoming is 1% Black and has 2 senators

D.C. has 120,000 more people than Wyom… https://t.co/H9csZlltvt",Robert Reich,"Berkeley professor, former Secretary of Labor. Co-founder, Inequality Media. New book: The System: Who Rigged It, How We Fix It.",RBReich,TRUE,1348542,TRUE,[],FALSE,https://twitter.com/i/web/status/1374045726792056836,9021,33112,,1,1,1,1
128,1358898010818826252id,Team Biden is soft on China.,Senator Ted Cruz,Representing the State of Texas in the United States Senate.,SenTedCruz,TRUE,2133713,TRUE,[],FALSE,,6910,46891,,1,1,1,1
226,1354587708627185664id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Ksc8pEwn2J",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354587708627185664,0,1,FALSE,1,1,1,1
35,1361879261691396104id,"It was a verbal stumble, a typical Biden gaffe, as he had already mentioned 50 million doses being available when h… https://t.co/MHa2YAfslf",Glenn Kessler,"Editor/chief writer of Washington Post's Fact Checker, revealing the truth behind the rhetoric. I tweet articles & comments I find interesting or provocative.",GlennKesslerWP,TRUE,148141,TRUE,[],FALSE,https://twitter.com/i/web/status/1361879261691396104,900,4367,FALSE,1,1,1,1
84,1370127151387709440id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/lgmiYar0CL",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127151387709440,0,0,FALSE,1,1,1,1
285,1361176723455283200id,"#WHO experts, who have concluded their mission on COVID-19 origin-tracing in China, have denounced #TheNewYorkTimes… https://t.co/iuAeTvMmrK",China.org.cn,China's national online news service,chinaorgcn,TRUE,1095643,TRUE,[],FALSE,https://twitter.com/i/web/status/1361176723455283200,23,54,FALSE,1,1,1,1
187,1368849338596745223id,,,,,,,,,,,,,,0,0,0,0
158,1375205784875753473id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/jVuoymZXD5",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375205784875753473,0,0,FALSE,1,1,1,1
179,1370126042531176452id,"@milesmacaroni Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Che… https://t.co/hGPrttMmxp",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126042531176452,0,0,FALSE,1,1,1,1
299,1370126045383299074id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/7bKT3dqHnp",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126045383299074,0,0,FALSE,1,1,1,1
47,1357005128289710086id,"I want to add my voice to those calling out Andy Ngo for how dangerous he is. After he wrote about me on his blog,… https://t.co/mF4oDcliZ0",Amy Siskind 🏳️‍🌈,"Activist, feminist, author. The Weekly List website, podcast https://t.co/tsD5bH0kXa & book. POLITICO 50. Pres of @TheNewAgenda. Fmr Wall Street exec. She/her.",Amy_Siskind,TRUE,515495,TRUE,[],FALSE,https://twitter.com/i/web/status/1357005128289710086,901,2172,TRUE,1,1,1,1
11,1362115989513457666id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/oz9XwpvB4K",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115989513457666,0,0,FALSE,1,1,1,1
283,1357421548601151488id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/kRPFynO3mi",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548601151488,0,0,FALSE,1,1,1,1
169,1370126577720123395id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/idQENJj2cc",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126577720123395,0,0,FALSE,1,1,1,1
204,1354830802509414401id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/38RBxjri2o",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830802509414401,0,0,FALSE,1,1,1,1
173,1362117270063915011id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/DT6JphrKGn",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362117270063915011,0,0,FALSE,1,1,1,1
249,1375206014836862981id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/yVOMU4OauS",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206014836862981,0,0,FALSE,1,1,1,1
267,1379519524928692227id,"Let me be clear: there's no serious comparison between voting laws in Colorado and Georgia.

Colorado is a vote-by-… https://t.co/NzesRFG86z",Rep. Jason Crow,Dad. Husband. Former Army Ranger. Assistant Little League Baseball Coach. Proudly Serving Colorado’s 6th in the People’s House. 🏔,RepJasonCrow,TRUE,128526,TRUE,[],FALSE,https://twitter.com/i/web/status/1379519524928692227,20796,126140,,1,1,1,1
260,1370126577367838727id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/nvoDeZgjMh",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126577367838727,0,0,FALSE,1,1,1,1
170,1375206545567277060id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/bnQMBs65al",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206545567277060,0,0,FALSE,1,1,1,1
118,1361506987339571201id,"Rolling blackouts from ND to TX have turned into lengthy power outages in freezing conditions.

Biden needs to lift… https://t.co/NgxPo20Clb",Lauren Boebert,Lauren Boebert for Congress Account: Congressman for CO-03. Owner of Shooters Grill. I’m the mom who told Beto HELL NO you’re not taking our guns!,laurenboebert,TRUE,602805,TRUE,[],FALSE,https://twitter.com/i/web/status/1361506987339571201,9392,32897,,1,0,0,0
104,1365077693042155520id,Beware of Facebook posts blaming Joe Biden for insulin price hikes. Experts said any recent price changes facing in… https://t.co/SoABT0awok,PolitiFact,Home of the Truth-O-Meter and independent fact-checking. Part of @Poynter. Sign up for our newsletter: https://t.co/uj7NlGB468,PolitiFact,TRUE,693531,TRUE,[],FALSE,https://twitter.com/i/web/status/1365077693042155520,120,235,FALSE,1,1,1,1
261,1375206820189401095id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/ub3ehGYkl2",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206820189401095,0,1,FALSE,1,1,1,1
172,1362116402916679684id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/zmPupVxQ00",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116402916679684,0,0,FALSE,1,1,1,1
125,1360396678029668353id,Evangelical leaders should themselves be impeached by the Vatican if they themselves don’t follow Nikki Haley’s lea… https://t.co/0oK24BAiSv,Sean Penn,"Actor, Filmmaker, Author and Co-Founder of @CoreResponse.",SeanPenn,TRUE,96597,TRUE,[],FALSE,https://twitter.com/i/web/status/1360396678029668353,901,4495,,1,0,0,0
0,1354830783387553792id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/D1Ehw8UVSJ",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830783387553792,0,1,FALSE,1,1,1,1
222,1375206360246222849id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/2wTGTyCEur",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26453,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206360246222849,0,0,FALSE,1,1,1,1
276,1369416648864727041id,my wfh setup a year ago vs today https://t.co/vIC2phkBE4,jillian ☁️,🌸 proj manager @lickability 📲,jilliangmeehan,FALSE,1251,FALSE,[],FALSE,,1,49,FALSE,1,1,1,1
296,1354830802152951808id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/3jTh1Rayyr",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830802152951808,0,0,FALSE,1,1,1,1
149,1361470039371751426id,"Believe what you want, but this guy did not lose. Just sayin’... https://t.co/diB8JGn6zl",Amy Kremer,Chair @america1stwomen; co-founder @womenfortrump PAC; former Chair #TeaParty Express; #MarchforTrump #MAGA #womenfortrump #stopthesteal https://t.co/S9HVPdbTzs,AmyKremer,TRUE,84097,TRUE,[],FALSE,,771,1991,FALSE,0,0,0,0
274,1362572809407508484id,Snowflake was left at home while the senator and his family slipped away to Mexico https://t.co/l4mZAzzKvW,New York Magazine,"The ideas, people, and cultural currents that are forever reshaping the world.
Subscribe: https://t.co/qJHNRF0aEA
For subscription questions, contact @nymagsupport",NYMag,TRUE,1801829,TRUE,[],FALSE,https://nym.ag/2ZqXxDU,3641,10305,FALSE,1,1,1,1
192,1374117636271861763id,"The suspected gunman in the Boulder, Colorado mass shooting is a white guy. Seven reported dead!

Cue “mental issue… https://t.co/nvvDRWAN62",CJ Werleman,Global Correspondent for Byline Times. Columnist for Inside Arabia. Activist against Islamophobia. Plz support: https://t.co/tnDXsIhkhO,cjwerleman,TRUE,274712,TRUE,[],FALSE,https://twitter.com/i/web/status/1374117636271861763,3437,9681,FALSE,0,0,1,1
